Jugador,Goles_por_90,Asistencias_por_90,Tiros_por_90,Tiros_al_arco_por_90,Efectividad_Tiros,Goles Esperados (xG),Asistencias Esperadas (xAG),Diferencia_Goles,Diferencia_Asistencias,Acciones Creadoras de Gol (SCA) por 90,Contribuciones de Gol (GCA) por 90,xOVA,Tacleadas_por_90,Intercepciones_por_90,Bloqueos_por_90,PPDA,Porcentaje de Pases Completados,Pases_progresivos_por_90,Regates_exitosos_por_90,Conducciones_por_90,Conducciones_progresivas_por_90,Tarjetas_amarillas_por_90,Tarjetas_rojas_por_90,Minutos,Goles_Favor,Goles_Contra,Resultado_Final_Num,Posicion_Normalizada,Posición,Ranking_Ofensivo,Ranking_Defensivo,Ranking_Creacion_Juego,Ranking_Pases
Lucas Digne,0.2272727272727272,0.0946969696969697,0.9008657877548324,0.3232979142070051,0.0588235294117647,0.0303030303030303,0.1272727272727273,2.5232341468753562e-18,0.0363636363636363,2.55217031061964,0.125,-1.153125,1.6114969482542794,0.8811194226628881,0.679550158593624,157.3417548500882,0.769,2.712489225709988,0.3033707865168539,32.9546436469048,1.4659997802134832,0.2843368752459662,0.0,2410.0,65,55,8,Defensor,"['LB,LW', 'LB,WB', 'WB', 'LB']",0.1375603887555666,0.11951311872780743,0.1356785607381577,0.6175371943043229
Lucas Paquetá,0.1293947082276187,0.1996034368803701,1.3578439103572806,0.2638141235786619,0.0833333333333333,0.1774193548387097,0.1709677419354838,0.0483870967741935,-0.0225806451612903,3.257072354451229,0.5832742575101806,-0.69,2.4304771695373675,0.6957292452162143,0.9953156083181832,175.59139299397918,0.7369677419354839,6.384192785876253,1.367867539768844,37.53803022640678,1.1430588022655652,0.3293947082276187,0.0,2622.0,55,57,4,Mediocampista,"['DM,AM', 'AM,LW', 'CM,LM,RM', 'AM', 'LW,DM', 'LW,AM', 'LW,FW', 'LW', 'FW,AM', 'CM']",0.31583870297235506,0.16611266685004739,0.29349233642578626,0.5446715284114432
Luis Díaz,0.504043235467384,0.2136174636174636,3.2354141548330677,1.3693242139240382,0.0797979797979798,0.3243243243243243,0.1513513513513513,0.1081081081081081,0.0162162162162162,5.191616668246102,0.3754013517527031,-1.1594594594594594,1.122203915354113,0.1036438223938223,0.4536206850448336,194.1121794871795,0.812027027027027,3.764538317060108,2.0856296129441363,36.38705454031339,5.06010391760023,0.0926640926640926,0.0,2629.0,83,41,19,Delantero,"['LW', 'LW,LM', 'LM,LW', 'LW,LB', 'LW,AM', 'RW', 'LW,RB']",0.4347666103018421,0.04624335020824973,0.39938639349301863,0.7154133093568633
Lyle Foster,0.2223195449065702,0.1423952481273408,1.6077717997673526,0.744397440549439,0.1519607843137255,0.1833333333333333,0.075,-0.025,-0.0499999999999999,1.8042043567195416,0.18359375,-0.5458333333333334,0.8508575480754099,0.130801687763713,0.6137655000220114,283.4558823529412,0.6642916666666666,1.6354236116095018,0.8655326221501692,19.57928529521917,2.500198055317733,0.0,0.0421348314606741,1899.0,29,49,-9,Delantero,"['LM', 'FW', 'FW,AM', 'RM', 'RM,FW']",0.23169992378576884,0.04211802743916666,0.13086534188447138,0.37935097535278706
Mads Roerslev,0.0294117647058823,0.0724367311259407,0.5942484629137051,0.0294117647058823,0.1428571428571428,0.0264705882352941,0.0558823529411764,-0.0029411764705882,-0.0029411764705882,4.016825531901451,0.1021789650981813,-0.9794117647058824,2.7474801584264936,1.1073943568752598,0.6643414491523838,221.80185185185184,0.652,3.323757491110793,0.5157502978455595,42.447249986752965,2.304292627917845,0.0294117647058823,0.0,1985.0,53,60,-7,Defensor,"['RB', 'LB,RB', 'RB,CB', 'CB', 'WB', 'LB', 'WB,CB', 'RB,WB']",0.06727841833054155,0.18563365565252157,0.2235157480886615,0.35139039652640336
Malo Gusto,0.0,0.2373283985615665,0.8677248347475847,0.3863202629732497,0.0,0.0296296296296296,0.1555555555555555,0.0296296296296296,-0.0666666666666666,2.397148766894192,0.4754236366568046,-1.3407407407407408,6.444783668424198,1.0794678759116854,1.1160125730737251,133.29795238095238,0.8584444444444445,3.97893670563979,0.6594887889132545,55.24570498525965,4.37082324416138,0.564948053315047,0.0584795321637426,1751.0,60,41,8,Defensor,"['WB,RB', 'WB', 'RB,WB', 'RB', 'LW', 'RB,LB', 'RB,RW', 'RW']",0.16335635157086,0.38791718697479827,0.26933409524492585,0.8210017453121341
Manuel Akanji,0.0666666666666666,0.0,0.5392857142857143,0.1761904761904761,0.1818181818181818,0.0633333333333333,0.01,-0.0033333333333333,0.01,1.9158507223113963,0.1666666666666666,-1.4433333333333331,1.4432316746923488,0.7869047619047619,0.9543204922418406,120.83245149911816,0.932344827586207,5.15513643659711,0.0666666666666666,57.75675494917069,1.6765650080256822,0.1340823970037453,0.0337078651685393,2511.0,77,25,20,Defensor,"['CB,RB', 'CB', 'DM', 'CB,DM', 'CB,LB', 'LB', 'RB']",0.05885124367768315,0.12011639859379933,0.18723727991214473,0.9891073036688984
Marc Cucurella,0.0,0.0952380952380952,0.4444922547332186,0.2480636833046471,0.0,0.0571428571428571,0.0428571428571428,0.0571428571428571,-0.0523809523809523,1.92276247848537,0.1428571428571428,-1.2476190476190476,3.2149641906309023,1.111693966878751,1.9733879337575015,72.24364564007422,0.8611428571428571,2.590107621497225,0.2421113023522662,33.92916529682132,1.6991867953354347,0.4767255216693418,0.0,1782.0,51,38,6,Defensor,"['RB', 'LB', 'LB,RB', 'RB,LB', 'LB,LM', 'LB,WB']",0.08376636873830805,0.27304651601390534,0.11977376073576945,0.8271399837631237
Marc Guéhi,0.0,0.04,0.2004494382022472,0.0,0.0,0.024,0.024,0.024,-0.016,1.1441318566460976,0.08,-0.948,1.353211342964152,0.8142322097378277,0.8864802717533316,227.206746031746,0.8490800000000001,3.785889416915286,0.3737827715355805,40.13406705967145,0.846783542039356,0.1733333333333333,0.0,2021.0,37,38,-1,Defensor,"['CB', 'CM']",0.035181874870089475,0.11370912153001508,0.10940352978835305,0.799699891450099
Marcos Senesi,0.1293947082276187,0.1612903225806451,0.4284393489058605,0.1293947082276187,0.3888888888888889,0.064516129032258,0.0548387096774193,-0.064516129032258,-0.1064516129032258,1.84701469154636,0.2580645161290322,-0.9193548387096774,2.6011404522477477,1.224739398690321,2.183773372264922,120.19866780045352,0.7698387096774193,6.2730492727130365,0.3578394598649662,36.89707119348185,1.5975289002973634,0.7721427972260868,0.0,2242.0,43,54,-5,Defensor,"['CB', 'LB', 'CB,LB']",0.10184992725005196,0.25879244941662577,0.2255163378176764,0.6194450566539851
Marcus Rashford,0.2272939083283911,0.064825469888761,2.307838919886372,0.6280589311242216,0.168,0.2272727272727272,0.0666666666666666,0.0151515151515151,0.006060606060606,3.366303040611927,0.7658704019681759,-0.7909090909090909,1.151398873167694,0.1395592946225857,0.5183770927300083,297.4809523809524,0.742030303030303,2.5740214341095777,2.000348998013029,28.8628240283096,3.644180072734835,0.1666666666666666,0.0,2271.0,51,50,4,Delantero,"['FW', 'LW', 'LW,RW', 'LW,FW', 'RW', 'RW,LW,FW', 'FW,LM', 'AM']",0.2649672782701259,0.052617923268828935,0.2826040990491904,0.5561876345989749
Marcus Tavernier,0.1257982120051085,0.2522988505747126,2.107319226076217,0.624445029713673,0.0317460317460317,0.1266666666666666,0.1733333333333333,0.0266666666666666,0.04,4.307471403354166,0.508776755860587,-0.83,1.9888267786202145,0.1979236188357434,1.3485778621824371,183.44053968253968,0.6973,3.428163031364186,1.835160540304152,29.31122150656786,3.396770436838542,0.1011494252873563,0.0,2118.0,45,53,-1,Delantero,"['LW,LM', 'RW', 'RW,LB', 'LW', 'LM', 'LW,RW', 'LW,LB', 'RW,LW']",0.27062980669299525,0.13733907816451899,0.3144592253153606,0.4544369772045209
Mario Lemina,0.1159663865546218,0.0285714285714285,1.4289371193487896,0.5625749101294376,0.0987654320987654,0.1314285714285714,0.0428571428571428,0.0171428571428571,0.0142857142857142,1.381147474290237,0.1571428571428571,-0.7000000000000001,2.643665298648304,1.238216754829917,1.2006080954315304,113.66912698412698,0.8504857142857143,2.2764901658679397,0.7866494047921675,28.266625453236728,0.9753996499204696,0.3720706260032103,0.0288924558587479,2968.0,44,62,-6,Mediocampista,"['CM,DM', 'CM', 'DM', 'CM,RM', 'CM,LM,AM', 'LW,DM', 'AM,CM', 'FW', 'CM,DM,CB', 'DM,CB,CM', 'DM,CB']",0.15317278855004904,0.21328222633293029,0.09090210152335991,0.8028975526102144
Martin Ødegaard,0.229862833795418,0.2857142857142857,2.1710140069758315,0.6074020875564128,0.0962365591397849,0.2142857142857142,0.28,-0.0142857142857142,-0.0057142857142857,6.353834675834908,0.6597256675908361,-0.9857142857142858,1.425903505881266,0.4454458222355493,0.6847847049390301,149.10055555555556,0.8287428571428571,9.9836787869347,1.0801341003655882,45.29545680469717,2.630460515523464,0.0628571428571428,0.0,3091.0,83,27,22,Mediocampista,"['RM', 'RM,CM']",0.4521542892775486,0.08927488219984642,0.5191112762288687,0.7534377936092385
Marvelous Nakamba,0.0,0.0,0.3846153846153846,0.0,0.0,0.0076923076923076,0.023076923076923,0.0076923076923076,0.023076923076923,1.0,0.0,-0.6615384615384616,3.123587679925708,0.8722334004024146,1.8831450239900944,106.99930555555557,0.8404615384615385,2.800804828973843,0.2307692307692307,17.799767837796004,0.0769230769230769,0.4052004333694474,0.0,1130.0,11,24,-8,Mediocampista,['CM'],0.019082870984762416,0.25237761248069057,0.04934812376365301,0.7800949688839989
Mateo Kovačić,0.0333333333333333,0.0,1.7068598461276958,0.1686274509803921,0.0153846153846153,0.04,0.0466666666666666,0.0066666666666666,0.0466666666666666,3.628226132305029,0.4519607843137255,-1.4733333333333334,3.631652980527433,0.8137119183805931,1.7446873103443885,152.22125603864734,0.9181333333333334,6.501016849021976,1.2799197613159343,91.49710135419151,8.455027654003201,0.1697605721393034,0.0,1551.0,80,27,20,Mediocampista,"['CM', 'DM', 'LM', 'LM,AM']",0.07130880620799561,0.26764741606360976,0.5080266141749712,0.9567795798480299
Matheus Cunha,0.3987233921283175,0.2326429894889954,2.807385597254864,1.46345612847991,0.1382716049382716,0.290625,0.1,-0.084375,-0.11875,2.7705929901504285,0.4263929894889955,-0.55625,1.2363631897033167,0.431599350647095,0.970670616461169,257.7357142857143,0.79990625,3.4452227245804767,2.439584480580785,27.56257999373301,3.8521807515060265,0.3865604575163399,0.0,2440.0,45,56,-5,Delantero,"['FW', 'FW,LW', 'LW', 'AM,FW', 'AM', 'FW,AM', 'LM,FW', 'FW,DM']",0.35530230201621293,0.0933243893797942,0.2991101414224922,0.6878414632686292
Mathias Jensen,0.1007050304878048,0.1090191100208449,0.5688517240604436,0.2347699537351541,0.2307692307692307,0.01875,0.128125,-0.075,0.034375,3.378577414143478,0.3353497128264833,-1.009375,2.414673586571413,0.8627064130873083,1.7397081554619591,166.31451612903226,0.7056875,5.024459796729928,0.6524704209440761,26.975408740799743,0.7675423654024178,0.2591058298319327,0.0,2204.0,51,58,-6,Mediocampista,"['CM', 'LM,CM', 'RM', 'RM,CM', 'LM']",0.12756248700893794,0.21007193958835949,0.22056106870373723,0.47351651794266014
Mathias Jørgensen,0.0714285714285714,0.0,0.5722311396468699,0.1428571428571428,0.1666666666666666,0.0499999999999999,0.0714285714285714,-0.0214285714285714,0.0714285714285714,1.7048842008713598,0.0,-0.8428571428571429,1.2158908507223114,0.8579454253611557,1.4897959183673468,230.1051282051282,0.7377857142857144,23.49140105480394,0.2142857142857142,54.82435221279523,0.3571428571428571,0.2865168539325843,0.0,1087.0,18,27,-7,Defensor,"['CB', 'CB,RB']",0.10378745137631024,0.13872838973567,0.662306469734723,0.5465322183403725
Matt Doherty,0.6,0.0,1.713807160581354,0.6801282051282052,0.1111111111111111,0.0266666666666666,0.05,-0.0066666666666666,0.05,1.7920228834642782,0.0,-0.8103448275862069,2.366871504081941,0.8025936254048429,3.885346299438527,288.76916666666665,0.7706785714285714,4.351514912965084,0.375222469410456,31.75270124708409,4.350587168170122,0.1916666666666666,0.0,1150.0,42,45,0,Defensor,"['RW', 'LB,RB', 'LM,LW', 'LM', 'RM', 'RM,WB', 'WB', 'LM,WB', 'FW', 'CM', 'CB', 'LM,AM', 'AM', 'LM,FW', 'RM,LM', 'RB', 'RB,RM']",0.061965634310261246,0.31009451743355576,0.24068097180000161,0.6213555396936885
Matty Cash,0.0689655172413793,0.0689655172413793,1.4676961587137105,0.4537111289316582,0.0175438596491228,0.1448275862068965,0.0793103448275862,0.0758620689655172,0.0103448275862068,2.2305584919904926,0.3141762452107279,-1.0571428571428572,2.3495046820375296,0.8767830340710425,1.3926600311335442,132.88852040816326,0.7698275862068965,4.199778105108537,0.5169387298747764,37.93103620436252,2.512905044655355,0.3309037628077481,0.0,2142.0,59,41,9,Defensor,"['RB,RW', 'RB,WB', 'WB', 'RB,RM', 'RB', 'RM', 'RW,RB']",0.19975057160673465,0.19052903577394786,0.2096926045963813,0.6194197534397987
Max Aarons,0.0,0.05,0.2642857142857143,0.0,0.0,0.0,0.045,0.0,-0.0049999999999999,1.6158422049564165,0.3714285714285714,-0.845,1.63382844464934,0.4511703902846018,0.45,230.975873015873,0.81365,2.7241423610502133,0.8283102282777819,41.35373716861388,1.5881893620699592,0.05,0.0,1237.0,20,44,-8,Defensor,"['RB', 'LB,RB', 'AM']",0.032378923300769163,0.08823745134424518,0.1347979354065322,0.719105181661452
Max Kilman,0.0526315789473684,0.0,0.3684210526315789,0.131578947368421,0.1153846153846153,0.0421052631578947,0.031578947368421,-0.0105263157894736,0.031578947368421,1.0263157894736843,0.0,-0.8513513513513513,1.236842105263158,1.0263157894736843,1.6842105263157894,145.32562656641605,0.8488947368421054,3.0789473684210527,0.2631578947368421,41.63157894736842,0.5789473684210527,0.1842105263157894,0.0,3420.0,50,65,-5,Defensor,['CB'],0.05917907427058606,0.15756425773144486,0.07308827846588535,0.7992784624225784
Maxime Estève,0.0,0.0,0.4375,0.0,0.0,0.01875,0.0,0.01875,0.0,0.5653409090909091,0.0625,-0.8062500000000001,1.9488105793355843,1.8865434407364787,1.4874590871361466,86.03698412698412,0.8214375,2.817895899752872,0.0625,35.618301255447186,0.9375,0.440340909090909,0.0,1309.0,19,33,-6,Defensor,"['CB', 'CB,LB']",0.00785309706921647,0.2250785885345135,0.058892045624183056,0.7368198670263713
Michael Olise,0.5707448892280048,0.3697276402231397,3.65007137291626,1.136955191102093,0.1895833333333333,0.2789473684210526,0.3052631578947368,-0.2473684210526315,-0.0105263157894736,6.125439470221783,0.8333944895237397,-0.6105263157894738,1.193082955772703,0.7861808672327181,1.5031405335111263,218.56372549019608,0.7175263157894737,5.134685848768632,2.604934291618969,39.30462318976827,4.427406596628412,0.0,0.0,1275.0,39,30,1,Delantero,"['RW,RM', 'RW', 'RM,RW', 'AM', 'AM,RW']",0.5361725869443928,0.13474128420106635,0.47434125533457394,0.5004469701807037
Michail Antonio,0.2799310448631715,0.1036991177836248,1.53517914624373,0.6638591189381773,0.1666666666666666,0.2307692307692307,0.0346153846153846,-8.540177112501206e-18,-0.0423076923076923,1.651491372817096,0.2398748493228969,-0.78,0.7412536902715158,0.1782679616175234,0.9786111665346328,308.15686274509807,0.5484230769230769,1.3116205547262056,1.7500673481700644,19.139798599278908,2.874448920979709,0.5378108378108378,0.0,1695.0,45,54,-2,Delantero,"['FW', 'LW,FW', 'AM', 'LW']",0.23828805781622253,0.05697659196640504,0.15459642260255396,0.11577786318783079
Micky van de Ven,0.1111111111111111,0.0,0.2962962962962963,0.1111111111111111,0.4,0.0222222222222222,0.0,-0.0888888888888889,0.0,0.4086653047327204,0.037037037037037,-1.3333333333333333,1.8880329512351983,0.6990740740740741,0.9591750841750842,108.99964726631394,0.9344444444444444,4.133810010214504,0.5879629629629629,54.88529489653085,0.736952861952862,0.1856013316687474,0.0,2339.0,53,41,8,Defensor,"['CB', 'CB,LB', 'LB']",0.011097253978151991,0.13787675288856366,0.10017318062666963,0.9938834259200136
Miguel Almirón,0.1004722357922162,0.0317124735729386,1.661893240667056,0.6851812181994085,0.0807017543859649,0.1484848484848485,0.0818181818181818,0.0575757575757575,0.0515151515151515,2.4705226928068567,0.1569888184513469,-1.1242424242424245,1.765201240302744,0.3819878131606848,1.2364784049203088,177.4,0.8567575757575757,3.431720090991677,1.1685212019080269,30.31908529755559,3.076609497198104,0.1522471087688479,0.0,1937.0,74,58,2,Delantero,"['RW', 'RW,LW', 'RW,RM', 'LW,LM', 'LW', 'RW,LB', 'FW', 'RM,RW']",0.2055107298299983,0.12989473844746022,0.22469182697729476,0.8171645256601514
Milos Kerkez,0.0,0.039198606271777,1.074522272753079,0.300093379526877,0.0,0.0428571428571428,0.0285714285714285,0.0428571428571428,-0.0071428571428571,1.5370793525230029,0.1498257839721254,-0.9785714285714284,2.510188739543131,0.7922051842196565,1.6248020938687284,161.07706493506493,0.7203214285714286,2.3114094266140093,0.4925577471309178,26.527326458641596,2.536786761642311,0.190372774569233,0.0412087912087912,1970.0,35,48,-4,Defensor,"['LB', 'LW', 'LW,LB']",0.05707159188763842,0.20565954295174776,0.13196074530974078,0.5068051780127159
Mohamed Salah,0.5929286608260326,0.3475492516702945,3.715395069969002,1.6190831518982705,0.1735632183908046,0.6625,0.365625,0.1,0.053125,4.871299544815815,0.6904779124963271,-0.815625,0.6733871143075799,0.0625,0.6412988761370373,217.69444444444449,0.72978125,5.755328179238867,0.935991376213164,35.75272324041807,3.807622023258838,0.0697773972602739,0.0,2534.0,69,35,16,Delantero,"['RW', 'RW,FW', 'FW,RW,RM', 'RW,AM', 'RW,LW']",0.9509295104967784,0.03140567891624627,0.3875973906147214,0.5283239915235298
Mohammed Kudus,0.3978449398145366,0.1824991487912836,2.2795202438694475,0.7556314449276594,0.1346153846153846,0.1484848484848485,0.106060606060606,-0.0939393939393939,-0.0757575757575757,3.690543048442764,0.488276801333756,-0.659375,5.182756824776742,0.4187896813475134,1.0898408446761318,206.66263440860217,0.7552121212121212,2.9491898589333645,4.563046056382692,34.8103514652201,4.0273088914077535,0.1824991487912836,0.0,2484.0,51,69,-2,Delantero,"['AM', 'RW,AM,FW', 'FW', 'RW,FW', 'RM', 'RW', 'RW,AM', 'RM,AM', 'AM,RW', 'LW,RW', 'LW,RW,RM,LM', 'RW,LW', 'LW']",0.2281608435214755,0.29225568052554,0.37790872194274583,0.5861730935560832
Moisés Caicedo,0.0408163265306122,0.0986175115207373,0.4589593814143953,0.1309262166405023,0.0833333333333333,0.0057142857142857,0.0742857142857142,-0.0228571428571428,-0.0114285714285714,2.0416716563583144,0.3560813959509139,-1.2885714285714287,2.909270671459148,1.142197008449015,1.802891763391168,111.30009292295009,0.897,5.605242759472458,0.8220425662873073,44.269968542196416,0.87019092675509,0.3502336722460473,0.0,2866.0,75,60,8,Mediocampista,"['CM', 'DM,CM', 'CM,DM', 'DM,AM', 'DM']",0.06508002494283935,0.25116978328282485,0.20745329248331876,0.9087063405912776
Morgan Gibbs-White,0.1434921763869132,0.2785556106076508,1.934617696524532,0.3642721410916232,0.109375,0.1864864864864865,0.227027027027027,0.0513513513513513,-0.0432432432432432,4.278451358069679,0.5545674033851482,-0.5837837837837838,0.9898077890991812,0.4627661369234402,0.9751945705022568,235.6893601190476,0.6922432432432433,4.86997091427545,1.2196107085004733,29.247414994917047,2.1967095091691275,0.25282485235529,0.0,3156.0,47,64,-10,Mediocampista,"['LW,LM', 'LW,AM', 'AM', 'RM,AM', 'LM,AM', 'RW', 'RW,LW', 'RM,RW', 'RW,RM', 'RM', 'RW,AM', 'FW', 'FW,AM', 'AM,RM', 'AM,RW', 'AM,DM', 'LW,CM', 'AM,FW', 'DM,AM', 'CM,AM', 'RM,CM', 'AM,CM']",0.37668743364025026,0.08297400119438167,0.3043551705171476,0.44293407448697675
Moussa Diaby,0.1701204580987141,0.5324328041980438,1.9103435670270876,0.7182932197588349,0.1011904761904761,0.181578947368421,0.1736842105263157,0.0236842105263157,-0.0368421052631578,5.50328845520608,0.5963425786341341,-0.9621621621621622,0.3876519481066292,0.3186640958485235,0.341803478458424,303.1929824561404,0.7662105263157895,2.956356744342537,1.7623017701303525,33.31856703424177,11.38792771563989,0.0910931174089068,0.0,2174.0,76,61,10,Delantero,"['AM,FW,RW', 'AM', 'FW', 'AM,LM', 'AM,FW', 'CM', 'RM,FW', 'RM', 'LW', 'RW', 'RW,AM', 'RM,AM,CM', 'AM,LW']",0.3222631250752114,0.015253300996243065,0.5615157036727905,0.6111918140604047
Moussa Niakhate,0.0476190476190476,0.0,0.238095238095238,0.0476190476190476,0.3333333333333333,0.0523809523809523,0.0047619047619047,0.0047619047619047,0.0047619047619047,0.5266106442577031,0.0,-0.980952380952381,6.818754774637127,0.8159340659340659,1.5999098940275414,224.7336356764928,0.76605,2.3257379875026936,0.2738095238095238,28.259064464946817,0.908562026209085,0.3015024191494779,0.0779220779220779,1460.0,30,45,-7,Defensor,"['RW', 'CB', 'LB', 'CB,RW', 'CB,LB', 'RW,CB']",0.0437242034623036,0.41709037318614334,0.04726022737826008,0.6108266553859907
Murillo,0.0,0.0625,0.538527397260274,0.1875,0.0,0.059375,0.0343749999999999,0.059375,-0.028125,0.96875,0.125,-0.9125,1.6005745313626532,1.2630339762076424,1.2932565789473685,166.01050347222224,0.75221875,2.9120065789473686,0.6380339762076424,32.22116077865898,0.6995065789473685,0.1875,0.0,2789.0,42,58,-10,Defensor,['CB'],0.07792688630222407,0.1678474972660561,0.08429310699417518,0.5793638955845732
Mykhailo Mudryk,0.336139666784828,0.1910016977928692,1.7170666674334012,0.6047488698162443,0.1851851851851851,0.1419354838709677,0.1290322580645161,-0.0193548387096774,0.064516129032258,3.214357306252831,0.7811736226422135,-1.064516129032258,1.360965537522304,0.4340762088215399,0.6869199839429022,260.4855072463768,0.6894838709677419,2.868288414966199,2.4405301466760503,32.69073013865203,5.788426458693687,0.2364310352220589,0.0,1576.0,64,56,3,Delantero,"['AM,LW', 'WB,AM', 'LW', 'LW,LM', 'LW,AM', 'LW,FW', 'LM', 'AM,CM', 'AM', 'LW,RW']",0.24350446892537939,0.08563410083220377,0.36020448892515494,0.43665716769208895
Nathan Aké,0.0689655172413793,0.0689655172413793,0.7942450391162743,0.2620958264781922,0.1538461538461538,0.0862068965517241,0.0413793103448275,0.0172413793103448,-0.0275862068965517,1.4390769704786188,0.2170029882819057,-1.362068965517241,0.9284244268838718,0.6066691928760893,0.715464972545107,147.04621212121214,0.9105714285714284,4.518065689157172,0.1724137931034483,57.27419962377726,0.8584516236068346,0.0,0.0,2042.0,72,25,19,Defensor,"['CB', 'LB', 'CB,LB', 'LB,CB']",0.10954063604240281,0.07427557208596233,0.13697982728679206,0.9395780692712556
Nathan Collins,0.03125,0.28125,0.3125,0.0625,0.1,0.046875,0.065625,0.015625,0.034375,1.125,0.3125,-1.0125,1.25,1.380275974025974,1.448051948051948,132.19376984126984,0.78634375,3.474025974025974,0.349025974025974,33.42288961038961,0.40625,0.09375,0.0,2652.0,50,55,-5,Defensor,['CB'],0.09544533361047611,0.16399246466918727,0.0934483307728703,0.6569900449364663
Nathan Patterson,0.0,0.2375,0.2,0.0,0.0,0.015,0.0799999999999999,0.015,-0.0199999999999999,4.55466106474171,0.2375,-1.025,4.402434017595308,1.725,1.7323076923076923,223.46078431372547,0.7377894736842106,4.24216106474171,0.6984265734265734,28.592754906383934,1.961042183622829,0.2225806451612903,0.0,1005.0,20,33,-5,Defensor,"['RB', 'RM']",0.07909478278944088,0.34960488801430906,0.2640128171860912,0.5465407700657685
Nathaniel Clyne,0.0,0.0,0.2210526315789474,0.0,0.0,0.0052631578947368,0.0052631578947368,0.0052631578947368,0.0052631578947368,0.6133971291866028,0.0526315789473684,-1.1,1.4703856415231626,0.5269071555292726,1.263647979266343,280.06339869281044,0.7505263157894737,2.3221317321773243,0.4537075827398408,23.628071793818496,0.6176266228191983,0.0,0.0,1338.0,35,26,2,Defensor,"['RB', 'LB', 'RM', 'WB', 'LM', 'CB', 'CB,LB', 'CB,WB,LB']",0.00016956754805326667,0.1238706431896161,0.047961347587212294,0.5755140157078091
Nayef Aguerd,0.0649350649350649,0.0,0.6839826839826839,0.1601731601731602,0.1,0.0714285714285714,0.0142857142857142,0.0238095238095238,0.0142857142857142,0.671957671957672,0.0,-0.7285714285714286,1.2607022607022609,0.8667628667628667,1.621933621933622,175.96324143692564,0.7847619047619048,3.253968253968254,0.1428571428571428,41.55651755651756,0.4814814814814814,0.1774891774891775,0.0649350649350649,1857.0,28,44,-3,Defensor,['CB'],0.07041898031297325,0.14784682595425505,0.06185019283721928,0.6533917283151047
Neal Maupay,0.2098499555626169,0.2591768631813126,3.257536642487063,0.953748755692469,0.1628787878787878,0.232258064516129,0.0774193548387097,0.0387096774193548,-0.0193548387096774,2.8491502283667627,0.3259176863181313,-0.8,0.4549316682663409,0.2258064516129032,1.1196525716706174,378.2962962962963,0.7552903225806452,1.8784610161280253,0.3201317681721989,21.438676098176543,1.4298452494783174,1.4567083070947198,0.0,1432.0,45,60,-11,Delantero,"['FW', 'CM', 'WB', 'AM']",0.27967158594886726,0.05217887501451627,0.1256171859031914,0.5863509828194551
Neco Williams,0.0,0.0384615384615384,0.7183958312549283,0.2236880766292531,0.0,0.023076923076923,0.0576923076923076,0.023076923076923,0.0192307692307692,8.72146757591174,0.1556350626118068,-1.0,6.94370019809899,1.9221054343453363,2.2450283174957377,157.95178848928848,0.6070384615384615,6.798336700701758,0.9654671079142444,74.04708288383505,9.555648731564428,0.2820086889854332,0.0,1637.0,35,46,-8,Defensor,"['LM,LB', 'RW', 'LB', 'RB', 'WB', 'WB,RB', 'RM,RB', 'RW,RB']",0.06579873047343422,0.5091862359045319,0.6744427297536205,0.24911373426394823
Nicolas Jackson,0.4336282158415761,0.1546628429581319,2.658406324599808,1.2141341377904162,0.146031746031746,0.5342857142857143,0.12,0.1342857142857142,-0.0228571428571428,2.8566343494242648,0.3636149671718373,-0.7314285714285714,0.6380467764435517,0.1456445993031359,0.6283669993202047,237.93066666666667,0.7649714285714286,2.087751739886591,1.633454442757349,19.653112036907903,2.120792736607921,0.3042173199234571,0.0,2799.0,73,59,6,Delantero,"['FW', 'FW,LW', 'AM,FW', 'LW', 'DM,FW', 'LW,AM', 'FW,RW,AM']",0.6016450396412983,0.033117405847163946,0.1895398547715156,0.6083731653698452
Nicolás Domínguez,0.0881956407759718,0.0856790268554974,1.533412586693955,0.3623643436605493,0.0888888888888888,0.0423076923076923,0.0346153846153846,-0.0346153846153846,-0.0423076923076923,2.245226546266766,0.0856790268554974,-0.9076923076923078,4.4435530460213135,0.9760930655295336,1.6399955006264737,197.9643849206349,0.8312307692307693,6.605534054474592,0.2977830992536875,46.55547201174876,1.6199097815113286,0.8326907144222803,0.0,1495.0,36,49,-8,Mediocampista,"['LM,CM,DM', 'LM', 'RM', 'CM', 'AM', 'LW,LM', 'LW', 'RW,AM', 'DM', 'FW', 'RW', 'AM,DM']",0.0622052028204596,0.3103316091851893,0.2402503876384133,0.7590971939113822
Noni Madueke,0.3885265700483092,0.0956521739130434,4.517691189060817,2.8994821216842563,0.0928571428571428,0.1043478260869565,0.117391304347826,-0.1130434782608695,0.0304347826086956,7.61750795615865,4.661102069286213,-1.1478260869565218,1.0541524513545857,0.2959737236644835,0.8462577396747636,238.99444444444444,0.8081904761904762,5.776394674220358,5.414812374193861,47.12238569192833,10.93613528565604,0.2391304347826087,0.0,1053.0,47,40,5,Delantero,"['WB,FW', 'RM,RW', 'DM', 'LW', 'RW', 'FW', 'RW,FW']",0.19750933097159593,0.07161638328527156,0.9067696227012837,0.7066860809836992
